StrongID;OriginalWord;Transliteration;EnglishDefinition;HungarianDefinition
H4625;מַעֲקָשׁ;maʻăqâsh;a crook (in a road);kanyarulat," görbület"," út fordulója"
H4626;מַעַר;maʻar;a nude place," i.e. (literally) the pudenda"," or (figuratively) a vacant space;meztelen hely"," azaz (szó szerint) a nemi szervek"," vagy (átvitt értelemben) üres tér."
H4627;מַעֲרָב;maʻărâb;traffic," by implication"," mercantile goods;kereskedelem"," áruforgalom"," kereskedelmi cikkek"
H4628;מַעֲרָב;maʻărâb;the west (as a region of the evening sun);nyugat (a naplemente tája," nyugati vidék)"
H4629;מַעֲרֶה;maʻăreh;a nude place," i.e. a common;meztelen hely"," azaz közhely"
H4630;מַעֲרָה;maʻărâh;an open spot;nyílás," üreg"," mélyedés"," járat"
H4631;מְעָרָה;mᵉʻârâh;a cavern (as dark);barlang," üreg"," sötét hely"
H4632;מְעָרָה;Mᵉʻârâh;Mearah," a place in Palestine;barlang"," hely Palesztinában"
H4633;מַעֲרָךְ;maʻărâk;an arrangement," i.e. (figuratively) mental disposition;rendezés"," elrendezés"," szándék"," gondolatmenet"," elmélet."
H4634;מַעֲרָכָה;maʻărâkâh;an arrangement," concretely"," a pile"," specifically a military array;rendezés"," felhalmozás"," hadikészülék"," csataállás."
H4635;מַעֲרֶכֶת;maʻăreketh;an arrangement," i.e. (concretely) a pile (of loaves);rendezvény"," elrendezés"," halom (pl. kenyerek halma)"
H4636;מַעֲרֹם;maʻărôm;bare;csupasz," meztelen"," védtelen."
H4637;מַעֲרָצָה;maʻărâtsâh;violence;erőszak," kegyetlenség"," zsarnokság."
H4638;מַעֲרָת;Maʻărâth;Maarath," a place in Palestine;Barlang"," hely Palesztinában."
H4639;מַעֲשֶׂה;maʻăseh;an action (good or bad)," generally"," a transaction"," abstractly"," activity"," by implication"," a product (specifically"," a poem) or (generally) property;valami tett"," cselekedet"," mű"," alkotás"," vagyon"," tranzakció"," költemény."
H4640;מַעֲשַׂי;Maʻăsay;Maasai," an Israelite;Maásai"," egy Izraelita."
H4641;מַעֲשֵׂיָה;Maʻăsêyâh;Maasejah," the name of sixteen Israelites;Maáséja"," tizenhat izraelita neve."
H4642;מַעֲשַׁקָּה;maʻăshaqqâh;oppression;elnyomás," zsarnokság"," elnyomó hatalom"
H4643;מַעֲשֵׂר;maʻăsêr;a tenth," especially a tithe;tized"," tizedés"," a jövedelem tizede"," adó tizede."
H4644;מֹף;Môph;Moph," the capital of Lower Egypt;Móf"," Alsó-Egyiptom fővárosa."
H4645;מִפְגָּע;miphgâʻ;an object of attack;támadó eszköz," támadás tárgya"," csapás tárgya"
H4646;מַפָּח;mappâch;a breathing out (of life)," i.e. expiring;lehelzet"," kilégzés"," haldoklás"
H4647;מַפֻּחַ;mappuach;the bellows (i.e. blower) of aforge;fújtató," kohó fújtatója"
H4648;מְפִיבֹשֶׁת;Mᵉphîybôsheth;Mephibosheth," the name of two Israelites;Mefibósét"," két izraelita neve."
H4649;מֻפִּים;Muppîym;Muppim," an Israelite;múppim"," egy Izraelita."
H4650;מֵפִיץ;mêphîyts;a breaker," i.e. mallet;törő"," verőeszköz"," kalapács"
H4651;מַפָּל;mappâl;a falling off," i.e. chaff"," also something pendulous"," i.e. a flap;leválás"," szilánkoszt"," vagy lógló darab"," függelék."
H4652;מִפְלָאָה;miphlâʼâh;a miracle;csoda
H4653;מִפְלַגָּה;miphlaggâh;a classification;osztályozás," csoportosítás"," különbségtétel"
H4654;מַפָּלָה;mappâlâh;something fallen," i.e. a ruin;rom"," leomlás"," pusztulás"," omladék"
H4655;מִפְלָט;miphlâṭ;an escape;menekülés," szabadulás"," kijárat"
H4656;מִפְלֶצֶת;miphletseth;a terror," i.e. an idol;szobor"," bálvány"," borzadalom"," rettenetes dolog."
H4657;מִפְלָשׂ;miphlâs;a poising;mérlegelés," súlyozás"," elrendezés."
H4658;מַפֶּלֶת;mappeleth;fall," i.e. decadence"," concretely"," a ruin"," specifically a carcase;omlás"," hanyatlás"," tetem"," leomlás"," rom."
H4659;מִפְעָל;miphʻâl;a performance;teljesítmény," cselekedet"," munka"," tette."
H4660;מַפָּץ;mappâts;a smiting to pieces;szilánkosztás," széttörés"," darabokra törés"
H4661;מַפֵּץ;mappêts;a smiter," i.e. a war club;verő"," ostor"," ütőeszköz"
H4662;מִפְקָד;miphqâd;an appointment," i.e. mandate"," concretely"," a designated spot"," specifically"," a census;megbízás"," megbízatott hely"," különösen népszámlálás"
H4663;מִפְקָד;Miphqâd;Miphkad," the name of a gate in Jerusalem;Jeruzsálem egyik kapuja"," a Mipkád."
H4664;מִפְרָץ;miphrâts;a break (in the shore)," i.e. a haven;öböl"," kikötőhely"," menedékhely"
H4665;מִפְרֶקֶת;miphreqeth;properly," a fracture"," i.e. joint (vertebrae) of the neck;ízület"," különösen a nyakszirtcsigolyák ízülete"
H4666;מִפְרָשׂ;miphrâs;an expansion;kiterjesztés," kibontás"," szétszedés"," magyarázat."
H4667;מִפְשָׂעָה;miphsâʻâh;a stride," i.e. (by euphemism) the crotch;comb"," ágyék"
H4668;מַפְתֵּחַ;maphtêach;an opener," i.e. a key;nyitó"," azaz kulcs"
H4669;מִפְתָּח;miphtâch;an aperture," i.e. (figuratively) utterance;nyílás"," rés"," (átvitt értelemben) beszéd"," kimondás."
H4670;מִפְתָּן;miphtân;a stretcher," i.e. a sill;küszöb"
H4671;מֹץ;môts;chaff (as pressed out," i.e. winnowed or (rather) threshed loose);széna"," pelyva (a gabonából való kitörés vagy a szétverés utáni)"
H4672;מָצָא;mâtsâʼ;properly," to come forth to"," i.e. appear or exist"," transitively"," to attain"," i.e. find or acquire"," figuratively"," to occur"," meet or be present;megtalálni"," előbukkani"," létezni"," előfordulni"," találni"," szerezni"," jelen lenni."
H4673;מַצָּב;matstsâb;a fixed spot," figuratively"," an office"," a military post;állomás"," hely"," hivatal"," katonai őrhely"
H4674;מֻצָּב;mutstsâb;a station," i.e. military post;őrvidék"," katonai helyőrség"
H4675;מַצָּבָה;matstsâbâh;a military guard;őrség," katonai őrhely"," hadállás"
H4676;מַצֵּבָה;matstsêbâh;something stationed," i.e. a column or (memorial stone)"," by analogy"," an idol;oszlop"," emlékmű"," bálvány"
H4677;מְצֹבָיָה;Mᵉtsôbâyâh;Metsobajah," a place in Palestine;Mecobaja"," egy hely Palesztinában."
H4678;מַצֶּבֶת;matstsebeth;something stationary," i.e. a monumental stone"," also the stock of atree;emlékmű"," álló kő"," fa törzse"
H4679;מְצַד;mᵉtsad;a fastness (as a covert of ambush);menedék," rejtekhely (leshelyként)"
H4680;מָצָה;mâtsâh;to suck out," by implication"," to drain"," to squeeze out;kiszívni"," kinyomkodni"," kimeríteni"
H4681;מֹצָה;Môtsâh;Motsah," a place in Palestine;Mocá"," egy hely Palesztinában."
H4682;מַצָּה;matstsâh;properly," sweetness"," concretely"," sweet (i.e. not soured or bittered with yeast)"," specifically"," an unfermented cake or loaf"," or (elliptically) the festival of Passover (because no leaven was then used);""édes"," savmentes kenyér vagy lepény; (átvitt értelemben) a kovásztalan kenyerek ünnepe (a húsvét)"""
H4683;מַצָּה;matstsâh;a quarrel;vitásdés," perpatvar"," veszekedés."
H4684;מַצְהָלָה;matshâlâh;a whinnying (through impatience for battle or lust);csikorgás," nyerítés (türelmetlenségből a harcra vagy a vágyra nézve)"
H4685;מָצוֹד;mâtsôwd;a net (for capturing animals or fishes),"  afastness or (beseiging) tower;csapda"," háló (állatok vagy halak fogására)"," erődítmény"," ostromtorony."
H4686;מָצוּד;mâtsûwd;a net," or (abstractly) capture"," also a fastness;háló"," vagy (elvonva) fogás"," továbbá erődítmény"," védhely."
H4687;מִצְוָה;mitsvâh;a command," whether human or divine (collectively"," the Law);""parancs"," rendelkezés"," törvény (emberi vagy isteni eredetű); az egész törvény."""
H4688;מְצוֹלָה;mᵉtsôwlâh;a deep place (of water or mud);mélység," mélyvíz"," sárlyuk"
H4689;מָצוֹק;mâtsôwq;a narrow place," i.e. (abstractly and figuratively) confinement or disability;szűk hely"," szoros"," nehézség"," nyomorúság"," szorongatás"," gyenge testalkat"," fogyatékosság."
H4690;מָצוּק;mâtsûwq;something narrow," i.e. a column or hilltop;szűk hely"," oszlop vagy domb."
H4691;מְצוּקָה;mᵉtsûwqâh;narrowness," i.e. (figuratively) trouble;szűköség"," nehézség"," nyomorúság"
H4692;מָצוֹר;mâtsôwr;something hemming in," i.e. (objectively) a mound (of besiegers)"," (abstractly) a siege"," (figuratively) distress"," or (subjectively) a fastness;""valami"," ami körülvesz"," körülzár; (tárgyilag) ostromdomb; (elvonva) ostrom"," szorongatás; (alakosan) menedék"," védhely."""
H4693;מָצוֹר;mâtsôwr;Egypt (as the border of Palestine);Egyiptom (Palesztina határaiként)
H4694;מְצוּרָה;mᵉtsûwrâh;a hemming in," i.e. (objectively) a mound (of siege)"," or (subjectively) a rampart (of protection)"," (abstractly) fortification;erődítmény"," védőfal"," ostromdomb"
H4695;מַצּוּת;matstsûwth;a quarrel;vitásdés," perpatvar"," veszekedés."
H4696;מֵצַח;mêtsach;the forehead (as open and prominent);homlok (mint nyílt és kiálló)
H4697;מִצְחָה;mitschâh;a shinpiece of armor (as prominent)," only plural;homlokvért"," csak többes számban"
H4698;מְצִלָּה;mᵉtsillâh;a tinkler," i.e. a bell;harangverő"," vagy harangocska"
H4699;מְצֻלָּה;mᵉtsullâh;shade;árnyék
H4700;מְצֵלֶת;mᵉtsêleth;(only dual) double tinklers," i.e. cymbals;kettős cimbalom"
H4701;מִצְנֶפֶת;mitsnepheth;a tiara," i.e. official turban (of a king or high priest);királyi vagy főpapok által viselt turbán"," fejfedő"
H4702;מַצָּע;matstsâʻ;a couch;ágy," fekhely"," vetés"
H4703;מִצְעָד;mitsʻâd;a step," figuratively"," companionship;lépés"," alak"," társaság"," közösség"
H4704;מִצְּעִירָה;mitstsᵉʻîyrâh;properly," littleness"," concretely"," diminutive;aprósság"," kicsinység"," csekélység"
H4705;מִצְעָר;mitsʻâr;petty (in size or number)," adverbially"," a short (time);""apró"," csekély; rövid időszak"," pillanatnyi idő."""
H4706;מִצְעָר;Mitsʻâr;Mitsar," a peak of Lebanon;Libánon hegye"," csúcs."
H4707;מִצְפֶּה;mitspeh;an observatory," especially formilitary purposes;őrtorony"," kilátóhely"," katonai leshely"
H4708;מִצְפֶּה;Mitspeh;Mitspeh," the name of five places in Palestine;Mispé"," öt palesztinai hely neve."
H4709;מִצְפָּה;Mitspâh;Mitspah," the name of two places in Palestine;Mispá"," két palesztinai hely neve."
H4710;מִצְפֻּן;mitspun;a secret (place or thing," perhaps"," treasure);rejtekhely"," titkos hely"," talán kincs"," elrejtett dolog"
H4711;מָצַץ;mâtsats;to suck;szopni," nyalogatni"," felszívni."
H4712;מֵצַר;mêtsar;something tight," i.e. (figuratively) trouble;szűk hely"," nehézség"," nyomorúság"
H4713;מִצְרִי;Mitsrîy;a Mitsrite," or inhabitant of Mitsrajim;egy egyiptomi"," vagy Mitsrajim lakója"
H4714;מִצְרַיִם;Mitsrayim;Mitsrajim," i.e. Upper and Lower Egypt;Egyiptom"," azaz Felső- és Alsó-Egyiptom."
H4715;מִצְרֵף;mitsrêph;a crucible;olvasztótégely
H4716;מַק;maq;properly," a melting"," i.e. putridity;rothadás"," bomlás"
H4717;מַקָּבָה;maqqâbâh;properly," a perforatrix"," i.e. a hammer (as piercing);kalapács"," ütőeszköz"
H4718;מַקֶּבֶת;maqqebeth;properly," a perforator"," i.e. a hammer (as piercing)"," also (intransitively) a perforation"," i.e. a quarry;verő"," kalapács (lyukasztó"," áttörő eszköz)"," vagy kőbánya (lyuk"," átjáró)"
H4719;מַקֵּדָה;Maqqêdâh;Makkedah," a place in Palestine;Makkedah"," egy hely Palesztinában."
H4720;מִקְדָּשׁ;miqdâsh;a consecrated thing or place," especially"," a palace"," sanctuary (whether of Jehovah or of idols) or asylum;szent hely"," szentély"," templom"," menedékhely"," szent dolog"
H4721;מַקְהֵל;maqhêl;an assembly;gyűlés," népgyűlés"," összehívás"
H4722;מַקְהֵלֹת;Maqhêlôth;Makheloth," a place in the Desert;Makhelót"," a sivatagbeli hely."
H4723;מִקְוֶה;miqveh;something waited for," i.e. confidence (objective or subjective)"," also a collection"," i.e. (of water) a pond"," or (of men and horses) a caravan or drove;valami"," amire várnak"," azaz bizalom (objektív vagy szubjektív)"," továbbá gyűjtés"," azaz (víz esetén) tó"," vagy (emberek és lovak esetén) karáván vagy állatcsorda."
H4724;מִקְוָה;miqvâh;a collection," i.e. (of water) a reservoir;gyűjtőhely"," (vízgyűjtő) tartály"," medence"
H4725;מָקוֹם;mâqôwm;properly," a standing"," i.e. a spot"," but used widely of a locality (general or specific)"," also (figuratively) of a condition (of body or mind);hely"," állás"," táj"," vidék"," körülmény"," állapot"," eset."
H4726;מָקוֹר;mâqôwr;properly," something dug"," i.e. a (general) source (of water"," even when naturally flowing"," also of tears"," blood (by euphemism"," of the female pudenda)"," figuratively"," of happiness"," wisdom"," progeny);forrás"," eredet"," kút"," patak"," gyökér"," mélyvíz"," boldogság forrása"," bölcsesség forrása"," utódok forrása."
H4727;מִקָּח;miqqâch;reception;fogadtatás," vételi ár"," cseréje"," megvétel"
H4728;מַקָּחָה;maqqâchâh;something received," i.e. merchandise (purchased);valami"," amit kapnak"," azaz áru (megvásárolt)"
H4729;מִקְטָר;miqṭâr;something to fume (incense) on i.e. a hearth place;füstölőhely," tűzhely"," oltár"
H4730;מִקְטֶרֶת;miqṭereth;something to fume (incense) in," i.e. a coal-pan;füstölő edény"," tüzérő"," tüzérő üst"
H4731;מַקֵּל;maqqêl;a shoot," i.e. stick (with leaves on"," or for walking"," striking"," guiding"," divining);sarj"," rúd (leveles ág"," sétálásra"," ütésre"," vezetésre"," jóslásra való bot)"
H4732;מִקְלוֹת;Miqlôwth;Mikloth," a place in the Desert;Miklót"," egy hely a pusztában."
H4733;מִקְלָט;miqlâṭ;an asylum (as a receptacle);menedékhely," oltalmazó hely"," menedék"
H4734;מִקְלַעַת;miqlaʻath;a sculpture (probably in bas-relief);faragvány," vésett kép"," dombormű"
H4735;מִקְנֶה;miqneh;something bought," i.e. property"," but only livestock"," abstractly"," acquisition;vásárolt dolog"," különösen állatállomány"," vagy általánosan szerzett javak."
H4736;מִקְנָה;miqnâh;properly," a buying"," i.e. acquisition"," concretely"," a piece of property (land or living)"," also the sum paid;vételár"," szerzemény"," birtok"," állatállomány"," vagyon."
H4737;מִקְנֵיָהוּ;Miqnêyâhûw;Miknejah," an Israelite;Miknejá"," egy Izraelita."
H4738;מִקְסָם;miqçâm;an augury;jóslás," varázslás"," áltudomány"
H4739;מָקַץ;Mâqats;Makats," a place in Palestine;Makác"," egy hely Palesztinában."
H4740;מַקְצוֹעַ;maqtsôwaʻ;an angle or recess;sarok vagy mélyedés
H4741;מַקְצֻעָה;maqtsuʻâh;a scraper," i.e. a carving chisel;faragóvéső"," szobrászati véső"
H4742;מְקֻצְעָה;mᵉqutsʻâh;an angle;szög," sarok"," él"
H4743;מָקַק;mâqaq;to melt," figuratively"," to flow"," dwindle"," vanish;olvadni"," áramlani"," elenyülni"," elhervadni."
H4744;מִקְרָא;miqrâʼ;something called out," i.e. a public meeting (the act"," the persons"," or the place)"," also a rehearsal;összejövetel"," gyűlés"," hivatalos összehívás"," próba"," felolvasás helye vagy alkalma."
H4745;מִקְרֶה;miqreh;something met with," i.e. an accident or fortune;véletlen"," eset"," szerencse"," sors"," találkozás"
H4746;מְקָרֶה;mᵉqâreh;properly," something meeting"," i.e. a frame (of timbers);valamilyen találkozás"," esetleg faállvány"," vázszerkezet."
