StrongID;OriginalWord;Transliteration;EnglishDefinition;HungarianDefinition
H7792;שׁוּר;shûwr;"{a wall (as going about)}";
H7793;שׁוּר;Shûwr;"Shur, a region of the Desert";
H7794;שׁוֹר;shôwr;"a bullock (as a traveller)";
H7795;שׂוֹרָה;sôwrâh;"properly, a ring, i.e. (by analogy) a row (adverbially)";
H7796;שׂוֹרֵק;Sôwrêq;"Sorek, a valley in Palestine";
H7797;שׂוּשׂ;sûws;"to be bright, i.e. cheerful";
H7798;שַׁוְשָׁא;Shavshâʼ;"Shavsha, an Israelite";
H7799;שׁוּשַׁן;shûwshan;"a lily (from its whiteness), as aflower of architectural ornament, also a (straight) trumpet (from the tubular shape)";
H7800;שׁוּשַׁן;Shûwshan;"Shushan, a place in Persia";
H7801;שׁוּשַׁנְכִי;Shûwshankîy;"a Shushankite (collectively) or inhabitants of some unknown place in Assyrian";
H7802;שׁוּשַׁן עֵדוּת;Shûwshan ʻÊdûwth;"Shushan-Eduth or Shoshannim-Eduth, the title of a popular song";
H7803;שׁוּתֶלַח;Shûwthelach;"Shuthelach, the name of two Israelites";
H7804;שְׁזַב;shᵉzab;"to leave, i.e. (causatively) free";
H7805;שָׁזַף;shâzaph;"to tan (by sunburning), figuratively (as if by a piercing ray) to scan";
H7806;שָׁזַר;shâzar;"to twist (a thread of straw)";
H7807;שַׁח;shach;"sunk, i.e. downcast";
H7808;שֵׂחַ;sêach;"communion, i.e. (reflexively) meditation";
H7809;שָׁחַד;shâchad;"to donate, i.e. bribe";
H7810;שַׁחַד;shachad;"a donation (venal or redemptive)";
H7811;שָׂחָה;sâchâh;"to swim, causatively, to inundate";
H7812;שָׁחָה;shâchâh;"to depress, i.e. prostrate (especially reflexive, in homage to royalty or God)";
H7813;שָׂחוּ;sâchûw;"a pond (for swimming)";
H7814;שְׂחוֹק;sᵉchôwq;"laughter (in merriment or defiance)";
H7815;שְׁחוֹר;shᵉchôwr;"dinginess, i.e. perhaps soot";
H7816;שְׁחוּת;shᵉchûwth;"pit";
H7817;שָׁחַח;shâchach;"to sink or depress (reflexive or causative)";
H7818;שָׂחַט;sâchaṭ;"to tread out, i.e. squeeze (grapes)";
H7819;שָׁחַט;shâchaṭ;"to slaughter (in sacrifice or massacre)";
H7820;שָׁחַט;shâchaṭ;"to hammer out";
H7821;שְׁחִיטָה;shᵉchîyṭâh;"slaughter";
H7822;שְׁחִין;shᵉchîyn;"inflammation, i.e. an ulcer";
H7823;שָׁחִיס;shâchîyç;"aftergrowth";
H7824;שָׁחִיף;shâchîyph;"a board (as chipped thin)";
H7825;שְׁחִית;shᵉchîyth;"a pit-fall (literally or figuratively)";
H7826;שַׁחַל;shachal;"a lion (from his characteristic roar)";
H7827;שְׁחֵלֶת;shᵉchêleth;"a scale or shell, i.e. the aromatic mussel.";
H7828;שַׁחַף;shachaph;"the gull (as thin)";
H7829;שַׁחֶפֶת;shachepheth;"emaciation";
H7830;שַׁחַץ;shachats;"haughtiness (as evinced by the attitude)";
H7831;שַׁחֲצוֹם;Shachătsôwm;"Shachatsom, a place in Palestine";
H7832;שָׂחַק;sâchaq;"to laugh (in pleasure or detraction), by implication, to play";
H7833;שָׁחַק;shâchaq;"to comminate (by trituration or attrition)";
H7834;שַׁחַק;shachaq;"a powder (as beaten small), by analogy, a thin vapor, by extension, the firmament";
H7835;שָׁחַר;shâchar;"to be dim or dark (in color)";
H7836;שָׁחַר;shâchar;"properly, to dawn, i.e. (figuratively) be (up) early at any task (with the implication of earnestness), by extension, to search for (with painstaking)";
H7837;שַׁחַר;shachar;"dawn (literal, figurative or adverbial)";
H7838;שָׁחֹר;shâchôr;"properly, dusky, but also (absol.) jetty";
H7839;שַׁחֲרוּת;shachărûwth;"a dawning, i.e. (figuratively) juvenescence";
H7840;שְׁחַרְחֹרֶת;shᵉcharchôreth;"swarthy";
H7841;שְׁחַרְיָה;Shᵉcharyâh;"Shecharjah, an Israelite";
H7842;שַׁחֲרַיִם;Shachărayim;"Shacharajim, an Israelite";
H7843;שָׁחַת;shâchath;"to decay, i.e. (causatively) ruin (literally or figuratively)";
H7844;שְׁחַת;shᵉchath;"{to decay, i.e. (causatively) ruin (literally or figuratively)}";
H7845;שַׁחַת;shachath;"a pit (especially as a trap), figuratively, destruction";
H7846;שֵׂט;sêṭ;"a departure from right, i.e. sin";
H7847;שָׂטָה;sâṭâh;"to deviate from duty";
H7848;שִׁטָּה;shiṭṭâh;"the acacia (from its scourging thorns)";
H7849;שָׁטַח;shâṭach;"to expand";
H7850;שֹׁטֵט;shôṭêṭ;"to flog, a goad";
H7851;שִׁטִּים;Shiṭṭîym;"Shittim, a place East of the Jordan";
H7852;שָׂטַם;sâṭam;"properly, to lurk for, i.e. persecute";
H7853;שָׂטַן;sâṭan;"to attack, (figuratively) accuse";
H7854;שָׂטָן;sâṭân;"an opponent, especially (with the article prefixed) Satan, the arch-enemy of good";
H7855;שִׂטְנָה;siṭnâh;"opposition (by letter)";
H7856;שִׂטְנָה;Siṭnâh;"Sitnah, the name of a well in Pal";
H7857;שָׁטַף;shâṭaph;"to gush, by implication, to inundate, cleanse, by analogy, to gallop, conquer";
H7858;שֶׁטֶף;sheṭeph;"a deluge (literally or figuratively)";
H7859;שְׁטַר;shᵉṭar;"a side";
H7860;שֹׁטֵר;shôṭêr;"properly, a scribe, i.e. (by analogy or implication) an official superintendent or magistrate";
H7861;שִׁטְרַי;Shiṭray;"Shitrai, an Israelite";
H7862;שַׁי;shay;"a gift (as available)";
H7863;שִׂיא;sîyʼ;"elevation";
H7864;שְׁיָא;Shᵉyâʼ;"Sheja, an Israelite";
H7865;שִׂיאֹן;Sîyʼôn;"Sion, the summit of Mount Hermon";
H7866;שִׁיאוֹן;Shîyʼôwn;"Shijon, a place in Palestine";
H7867;שִׂיב;sîyb;"properly, to become aged, i.e. (by implication) to grow gray";
H7868;שִׂיב;sîyb;"{properly, to become aged, i.e. (by implication) to grow gray}";
H7869;שֵׂיב;sêyb;"old age";
H7870;שִׁיבָה;shîybâh;"a return (of property)";
H7871;שִׁיבָה;shîybâh;"residence";
H7872;שֵׂיבָה;sêybâh;"old age";
H7873;שִׂיג;sîyg;"a withdrawal (into a private place)";
H7874;שִׂיד;sîyd;"to plaster";
H7875;שִׂיד;sîyd;"lime (as boiling when slacked)";
H7876;שָׁיָה;shâyâh;"to keep in memory";
H7877;שִׁיזָא;Shîyzâʼ;"Shiza, an Israelite";
H7878;שִׂיחַ;sîyach;"to ponder, i.e. (by implication) converse (with oneself, and hence, aloud) or (transitively) utter";
H7879;שִׂיחַ;sîyach;"a contemplation, by implication, an utterance";
H7880;שִׂיחַ;sîyach;"a shoot (as if uttered or put forth), i.e. (generally) shrubbery";
H7881;שִׂיחָה;sîychâh;"reflection, be extension, devotion";
H7882;שִׁיחָה;shîychâh;"a pit-fall";
H7883;שִׁיחוֹר;Shîychôwr;"Shichor, a stream of Egypt";
H7884;שִׁיחוֹר לִבְנָת;Shîychôwr Libnâth;"Shichor-Libnath, a stream of Palestine";
H7885;שַׁיִט;shayiṭ;"an oar, a scourge (figuratively)";
H7886;שִׁילֹה;Shîylôh;"Shiloh, an epithet of the Messiah";
H7887;שִׁילֹה;Shîylôh;"Shiloh, a place in Palestine";
H7888;שִׁילוֹנִי;Shîylôwnîy;"a Shilonite or inhabitant of Shiloh";
H7889;שִׁימוֹן;Shîymôwn;"Shimon, an Israelite";
H7890;שַׁיִן;shayin;"urine";
H7891;שִׁיר;shîyr;"to sing";
H7892;שִׁיר;shîyr;"a song, abstractly, singing";
H7893;שַׁיִשׁ;shayish;"white, i.e. marble.";
H7894;שִׁישָׁא;Shîyshâʼ;"Shisha, an Israelite";
H7895;שִׁישַׁק;Shîyshaq;"Shishak, an Egyptian king";
H7896;שִׁית;shîyth;"to place (in a very wide application)";
H7897;שִׁית;shîyth;"a dress (as put on)";
H7898;שַׁיִת;shayith;"scrub or trash, i.e. wild growth of weeds or briers (as if put on the field)";
H7899;שֵׂךְ;sêk;"a brier (as of a hedge)";
H7900;שֹׂךְ;sôk;"a booth (as interlaced)";
H7901;שָׁכַב;shâkab;"to lie down (for rest, sexual connection, decease or any other purpose)";
H7902;שְׁכָבָה;shᵉkâbâh;"a lying down (of dew, or for the sexual act)";
H7903;שְׁכֹבֶת;shᵉkôbeth;"a (sexual) lying with";
H7904;שָׁכָה;shâkâh;"to roam (through lust)";
H7905;שֻׂכָּה;sukkâh;"a dart (as pointed like a thorn)";
H7906;שֵׂכוּ;Sêkûw;"Seku, a place in Palestine";
H7907;שֶׂכְוִי;sekvîy;"observant, i.e. (concretely) the mind";
H7908;שְׁכוֹל;shᵉkôwl;"bereavement";
H7909;שַׁכּוּל;shakkûwl;"bereaved";
H7910;שִׁכּוֹר;shikkôwr;"intoxicated, as astate or a habit";
H7911;שָׁכַח;shâkach;"to mislay, i.e. to be oblivious of, from want of memory or attention";
H7912;שְׁכַח;shᵉkach;"to discover (literally or figuratively)";
H7913;שָׁכֵחַ;shâkêach;"oblivious";
H7914;שְׂכִיָּה;sᵉkîyâh;"a conspicuous object";
H7915;שַׂכִּין;sakkîyn;"a knife (as pointed or edged)";
H7916;שָׂכִיר;sâkîyr;"a man at wages  by the day or year";
H7917;שְׂכִירָה;sᵉkîyrâh;"a hiring";
H7918;שָׁכַךְ;shâkak;"to weave (i.e. lay) a trap, figuratively, (through the idea of secreting) to allay (passions, physically, abate a flood)";
H7919;שָׂכַל;sâkal;"to be (causatively, make or act) circumspect and hence, intelligent";
H7920;שְׂכַל;sᵉkal;"{to be (causatively, make or act) circumspect and hence, intelligent}";
H7921;שָׁכֹל;shâkôl;"properly, to miscarry, i.e. suffer abortion, by analogy, to bereave (literally or figuratively)";
H7922;שֶׂכֶל;sekel;"intelligence, by implication, success";
H7923;שִׁכֻּלִים;shikkulîym;"childlessness (by continued bereavements)";
H7924;שׇׂכְלְתָנוּ;soklᵉthânûw;"intelligence";
H7925;שָׁכַם;shâkam;"literally, to load up (on the back of man or beast), i.e. to start early in the morning";
H7926;שְׁכֶם;shᵉkem;"the neck (between the shoulders) as the place of burdens, figuratively, the spur of ahill";
H7927;שְׁכֶם;Shᵉkem;"Shekem, a place in Palestine";
H7928;שֶׁכֶם;Shekem;"Shekem, the name of a Hivite and two Israelites";
H7929;שִׁכְמָה;shikmâh;"the shoulderbone";
H7930;שִׁכְמִי;Shikmîy;"a Shikmite (collectively), or descendants of Shekem";
H7931;שָׁכַן;shâkan;"to reside or permanently stay (literally or figuratively)";
H7932;שְׁכַן;shᵉkan;"{to reside or permanently stay (literally or figuratively)}";
H7933;שֶׁכֶן;sheken;"a residence";
H7934;שָׁכֵן;shâkên;"a resident, by extension, a fellow-citizen";
H7935;שְׁכַנְיָה;Shᵉkanyâh;"Shekanjah, the name of nine Israelites";
H7936;שָׂכַר;sâkar;"to hire";
H7937;שָׁכַר;shâkar;"to become tipsy, in a qualified sense, to satiate with astimulating drink or (figuratively) influence";
H7938;שֶׂכֶר;seker;"wages";
H7939;שָׂכָר;sâkâr;"payment of contract, concretely, salary, fare, maintenance, by implication, compensation, benefit";
H7940;שָׂכָר;Sâkâr;"Sakar, the name of two Israelites";
H7941;שֵׁכָר;shêkâr;"an intoxicant, i.e. intensely alcoholic liquor";
H7942;שִׁכְּרוֹן;Shikkᵉrôwn;"drunkenness, Shikkeron, a place in Palestine";
H7943;שִׁכָּרוֹן;shikkârôwn;"intoxication";
H7944;שַׁל;shal;"a fault";
H7945;שֶׁל;shel;"on account of, whatsoever, whichsoever";
H7946;שַׁלְאֲנָן;shalʼănân;"tranquil";
H7947;שָׁלַב;shâlab;"to space off, intensive (evenly) to make equidistant";
H7948;שָׁלָב;shâlâb;"a spacer or raised interval, i.e. the stile in aframe or panel";
H7949;שָׁלַג;shâlag;"to be snow-white (with the linen clothing of the slain)";
H7950;שֶׁלֶג;sheleg;"snow (probably from its whiteness)";
H7951;שָׁלָה;shâlâh;"to be tranquil, i.e. secure or successful";
H7952;שָׁלָה;shâlâh;"to mislead";
H7953;שָׁלָה;shâlâh;"to draw out or off, i.e. remove (the soul by death)";
H7954;שְׁלָה;shᵉlâh;"to be secure";
H7955;שָׁלָה;shâlâh;"a wrong";
H7956;שֵׁלָה;Shêlâh;"Shelah, the name of a postdiluvian patriarch and of an Israelite";
H7957;שַׁלְהֶבֶת;shalhebeth;"a flare of fire";
H7958;שְׂלָו;sᵉlâv;"the quail collectively (as slow in flight from its weight)";
H7959;שֶׁלֶו;shelev;"security";
H7960;שָׁלוּ;shâlûw;"a fault";
H7961;שָׁלֵו;shâlêv;"tranquil, (in a bad sense) careless, abstractly, security";
H7962;שַׁלְוָה;shalvâh;"security (genuine or false)";
H7963;שְׁלֵוָה;shᵉlêvâh;"safety";
H7964;שִׁלּוּחַ;shillûwach;"(only in plural) a dismissal, i.e. (of a wife) divorce (especially the document), also (of a daughter) dower";
H7965;שָׁלוֹם;shâlôwm;"safe, i.e. (figuratively) well, happy, friendly, also (abstractly) welfare, i.e. health, prosperity, peace";
H7966;שִׁלּוּם;shillûwm;"a requital, i.e. (secure) retribution, (venal) a fee";
H7967;שַׁלּוּם;Shallûwm;"Shallum, the name of fourteen Israelites";
H7968;שַׁלּוּן;Shallûwn;"Shallun, an Israelite";
H7969;שָׁלוֹשׁ;shâlôwsh;"three, occasionally (ordinal) third, or (multiple) thrice";
H7970;שְׁלוֹשִׁים;shᵉlôwshîym;"thirty, or (ordinal) thirtieth";
H7971;שָׁלַח;shâlach;"to send away, for, or out (in a great variety of applications)";
H7972;שְׁלַח;shᵉlach;"{to send away, for, or out (in a great variety of applications)}";
H7973;שֶׁלַח;shelach;"a missile of attack, i.e. spear, also (figuratively) a shoot of growth, i.e. branch";
H7974;שֶׁלַח;Shelach;"Shelach, a postdiluvian patriarch";
H7975;שִׁלֹחַ;Shilôach;"Shiloach, a fountain of Jerusalem";
H7976;שִׁלֻּחָה;shilluchâh;"a shoot";
H7977;שִׁלְחִי;Shilchîy;"Shilchi, an Israelite";
H7978;שִׁלְחִים;Shilchîym;"Shilchim, a place in Palestine";
H7979;שֻׁלְחָן;shulchân;"a table (as spread out), by implication, a meal";
H7980;שָׁלַט;shâlaṭ;"to dominate, i.e. govern, by implication, to permit";
H7981;שְׁלֵט;shᵉlêṭ;"{to dominate, i.e. govern, by implication, to permit}";
H7982;שֶׁלֶט;sheleṭ;"probably a shield (as controlling, i.e. protecting the person)";
H7983;שִׁלְטוֹן;shilṭôwn;"{power.}";
H7984;שִׁלְטוֹן;shilṭôwn;"{a potentate}";
H7985;שׇׁלְטָן;sholṭân;"empire (abstractly or concretely)";
H7986;שַׁלֶּטֶת;shalleṭeth;"a vixen";
H7987;שְׁלִי;shᵉlîy;"privacy";
H7988;שִׁלְיָה;shilyâh;"a fetus or babe (as extruded in birth)";
H7989;שַׁלִּיט;shallîyṭ;"potent, concretely, a prince or warrior";
H7990;שַׁלִּיט;shallîyṭ;"mighty, abstractly, permission, concretely, a premier";
H7991;שָׁלִישׁ;shâlîysh;"a triple, i.e. (as a musical instrument) a triangle (or perhaps rather threestringed lute), also (as an indefinite, great quantity) a three-fold measure (perhaps a treble ephah), also (as an officer) a general of the third rank (upward, i.e. the highest)";
H7992;שְׁלִישִׁי;shᵉlîyshîy;"third, feminine athird (part), by extension, a third (day, year or time), specifically, a third-story cell)";
H7993;שָׁלַךְ;shâlak;"to throw out, down or away (literally or figuratively)";
H7994;שָׁלָךְ;shâlâk;"bird of prey, usually thought to be the pelican (from casting itself into the sea)";
H7995;שַׁלֶּכֶת;shalleketh;"a felling (of trees)";
H7996;שַׁלֶּכֶת;Shalleketh;"Shalleketh, a gate in Jerusalem";
H7997;שָׁלַל;shâlal;"to drop or strip, by implication, to plunder";
H7998;שָׁלָל;shâlâl;"booty";
H7999;שָׁלַם;shâlam;"to be safe (in mind, body or estate), figuratively, to be (causatively, make) completed, by implication, to be friendly, by extension, to reciprocate (in various applications)";
H8000;שְׁלַם;shᵉlam;"to complete, to restore";
H8001;שְׁלָם;shᵉlâm;"prosperity";
H8002;שֶׁלֶם;shelem;"properly, requital, i.e. a (voluntary) sacrifice in thanks";
H8003;שָׁלֵם;shâlêm;"complete (literally or figuratively), especially friendly";
H8004;שָׁלֵם;Shâlêm;"Shalem, an early name of Jerusalem";
H8005;שִׁלֵּם;shillêm;"requital";
H8006;שִׁלֵּם;Shillêm;"Shillem, an Israelite";
H8007;שַׂלְמָא;Salmâʼ;"Salma, the name of two Israelites";
H8008;שַׂלְמָה;salmâh;"a dress";
H8009;שַׂלְמָה;Salmâh;"Salmah, an Israelite";
H8010;שְׁלֹמֹה;Shᵉlômôh;"Shelomah, David's successor";
H8011;שִׁלֻּמָה;shillumâh;"retribution";
H8012;שַׂלְמוֹן;Salmôwn;"Salmon, an Israelite";
H8013;שְׁלֹמוֹת;Shᵉlômôwth;"Shelomoth, the name of two Israelites";
H8014;שַׂלְמַי;Salmay;"Salmai, an Israelite";
H8015;שְׁלֹמִי;Shᵉlômîy;"Shelomi, an Israelite";
H8016;שִׁלֵּמִי;Shillêmîy;"a Shilemite (collectively) or descendants of Shillem";
H8017;שְׁלֻמִיאֵל;Shᵉlumîyʼêl;"Shelumiel, an Israelite";
H8018;שֶׁלֶמְיָה;Shelemyâh;"Shelemjah, the name of nine Israelites";
H8019;שְׁלֹמִית;Shᵉlômîyth;"Shelomith, the name of five Israelites and three Israelitesses";
H8020;שַׁלְמַן;Shalman;"Shalman, a king apparently of Assyria";
H8021;שַׁלְמֹן;shalmôn;"a bribe";
H8022;שַׁלְמַנְאֶסֶר;Shalmanʼeçer;"Shalmaneser, an Assyrian king";
H8023;שִׁלֹנִי;Shilônîy;"Shiloni, an Israelite";
H8024;שֵׁלָנִי;Shêlânîy;"a Shelanite (collectively), or descendants of Shelah";
H8025;שָׁלַף;shâlaph;"to pull out, up or off";
H8026;שֶׁלֶף;sheleph;"Sheleph, a son of Jokthan";
H8027;שָׁלַשׁ;shâlash;"to be (causatively, make) triplicate (by restoration, in portions, strands, days or years)";
H8028;שֶׁלֶשׁ;Shelesh;"Shelesh, an Israelite";
H8029;שִׁלֵּשׁ;shillêsh;"a descendant of the third degree, i.e. great grandchild";
H8030;שִׁלְשָׁה;Shilshâh;"Shilshah, an Israelite";
H8031;שָׁלִשָׁה;Shâlishâh;"Shalishah, a place in Palestine";
H8032;שִׁלְשׁוֹם;shilshôwm;"trebly, i.e. (in time) day before yesterday";
H8033;שָׁם;shâm;"there (transferring to time) then, often thither, or thence";
H8034;שֵׁם;shêm;"an appellation, as amark or memorial of individuality, by implication honor, authority, character";
H8035;שֵׁם;Shêm;"Shem, a son of Noah (often includ. his posterity)";
H8036;שֻׁם;shum;"{an appellation, as amark or memorial of individuality, by implication honor, authority, character}";
H8037;שַׁמָּא;Shammâʼ;"Shamma, an Israelite";
H8038;שֶׁמְאֵבֶר;Shemʼêber;"Shemeber, a king of Zeboim";
