StrongID;OriginalWord;Transliteration;EnglishDefinition;HungarianDefinition
G3901;παραῤῥυέω;pararrhyéō; to flow by, i.e. (figuratively) carelessly pass (miss);folyni mellett, vagyis (átvitt értelemben) gondtalanul elmúlni (mellőzni, elszalasztani)
G3902;παράσημος;parásēmos; side-marked, i.e. labelled (with a badge (figure-head) of a ship);oldaljellegű, azaz jelzéssel ellátott (hajóárbócon vagy jelképen ábrázolt címerrel vagy jelképpel ellátott)
G3903;παρασκευάζω;paraskeuázō; to furnish aside, i.e. get ready;elkészíteni, előkészíteni, felszerelni, gondoskodni valamiről, készenlétbe hozni
G3904;παρασκευή;paraskeuḗ; readiness;készültség, felkészültség, előkészület, alkalmasság, a cselekvésre való képesség, készülődés.
G3905;παρατείνω;parateínō; to extend along, i.e. prolong (in point of time);hosszabbítani, kiterjeszteni (időben), elhosszabbítani, meghosszabbítani (pl. időtartamot)
G3906;παρατηρέω;paratēréō; to inspect alongside, i.e. note insidiously or scrupulously;megvizsgálni, alaposan szemügyre venni, titokban figyelni, vagy szigorúan ellenőrizni.
G3907;παρατήρησις;paratḗrēsis; inspection, i.e. ocular evidence;vizsgálat, szemmel történő megfigyelés, szemtanúság, ellenőrzés.
G3908;παρατίθημι;paratíthēmi; to place alongside, i.e. present (food, truth), by implication, to deposit (as a trust or for protection);mellérakni, felajánlani (élelmet, igazságot), továbbá letétbe helyezni (bizalmi vagy védelmi céllal)
G3909;παρατυγχάνω;paratynchánō; to chance near, i.e. fall in with;véletlenül közel kerülni, találkozni, összefutni (valakivel vagy valamivel)
G3910;παραυτίκα;parautíka; at the very instant, i.e. momentary;az azonnali pillanatban, vagyis egy pillanatnyi időszakban
G3911;παραφέρω;paraphérō; to bear along or aside, i.e. carry off (literally or figuratively), by implication, to avert;elvinni, magával hurcolni (szó szerint vagy átvitt értelemben), elterelni, megakadályozni (valaminek a bekövetkezését)
G3912;παραφρονέω;paraphronéō; to misthink, i.e. be insane (silly);elmezavarodott lenni, vagy értelmetlenül gondolkodni, bolondságba esni, őrültté válni.
G3913;παραφρονία;paraphronía; insanity, i.e. foolhardiness;őrültség, vagyis balgaság, elmevesztés, értelmi zavar.
G3914;παραχειμάζω;paracheimázō; to winter near, i.e. stay with over the rainy season;téli szállást keresni, áttelelni valahol, a borús időszakban meghúzódni.
G3915;παραχειμασία;paracheimasía; a wintering over;téli szállás, áttelelés, a tél átvészelése
G3916;παραχρῆμα;parachrēma; at the thing itself, i.e. instantly;azonnal, a dologban magában, vagyis pillanatnyilag
G3917;πάρδαλις;párdalis; a leopard;párduc, leopárd, foltos vadmacska
G3918;πάρειμι;páreimi; to be near, i.e. at hand, neuter present participle (singular) time being, or (plural) property;közel lenni, kézben tartani, jelen időben lévő (egyes szám), vagy (többes szám) tulajdonság.
G3919;παρεισάγω;pareiságō; to lead in aside, i.e. introduce surreptitiously;behívni mellékvágányra, titokban bevezetni, melléállítani.
G3920;παρείσακτος;pareísaktos; smuggled in;becsempészett, titokban behozott, illetéktelenül bejutott
G3921;παρεισδύνω;pareisdýnō; to settle in alongside, i.e. lodge stealthily;beköltözni valahová mellé, titokban vagy észrevétlenül megtelepedni.
G3922;παρεισέρχομαι;pareisérchomai; to come in alongside, i.e. supervene additionally or steathily;mellékbejárni, valakinek mellé menni, hozzá járulni, titokban vagy észrevétlenül megközelíteni, ráteremkedni.
G3923;παρεισφέρω;pareisphérō; to bear in alongside, i.e. introduce simultaneously;mellévinni, bevezetni, egyidejűleg felmutatni, behozni valakit vagy valamit más mellett.
G3924;παρεκτός;parektós; near outside, i.e. besides;mellett, kívül, közel, de különállóként
G3925;παρεμβολή;parembolḗ; a throwing in beside (juxtaposition), i.e. (specially), battle-array, encampment or barracks (tower Antonia);mellékbeillesztés, (katonai értelemben) hadrend, tábor, vagy a torony Antonia (a jeruzsálemi erődítmény egy része)
G3926;παρενοχλέω;parenochléō; to harass further, i.e. annoy;további zaklatás, háborgatás, bosszantás, kellemetlenséget okozás.
G3927;παρεπίδημος;parepídēmos; an alien alongside, i.e. a resident foreigner;idegenben élő, vagy betakarított földön tartózkodó, tehát egy idegenben letelepedett személy, vagy vándor.
G3928;παρέρχομαι;parérchomai; to come near or aside, i.e. to approach (arrive), go by (or away), (figuratively) perish or neglect, (causative) avert;közel kerülni, mellévágni, megközelíteni, elmenni, (átvitt értelemben) elpusztulni vagy hanyagolni, (okozó értelemben) elhárítani.
G3929;πάρεσις;páresis; praetermission, i.e. toleration;elhanyagolás, vagy türelem, megbocsátás, átengedés.
G3930;παρέχω;paréchō; to hold near, i.e. present, afford, exhibit, furnish occasion;közel tartani, azaz bemutatni, biztosítani, felmutatni, alkalmat teremteni.
G3931;παρηγορία;parēgoría; an address alongside, i.e. (specially), consolation;vigasz, biztatás, mellette szólás, megnyugtatás, együttérzés.
G3932;παρθενία;parthenía; maidenhood;szűzesség, leánykor, menyasszonyi állapot, tisztaság (a nemi értelemben vett érintetlenség)
G3933;παρθένος;parthénos; a maiden, by implication, an unmarried daughter;leány, következtetésképpen, férjhez nem ment lány
G3934;Πάρθος;Párthos; a Parthian, i.e. inhabitant of Parthia;párthus, vagyis Párthia lakója.
G3935;παρίημι;paríēmi; to let by, i.e. relax;elengedni, lazítani, megengedni, tűrni (valakit vagy valamit)
G3936;παρίστημι;parístēmi; to stand beside, i.e. (transitively) to exhibit, proffer, (specially), recommend, (figuratively) substantiate, or (intransitively) to be at hand (or ready), aid;állni valaki mellett, (átvitt értelemben) bemutatni, felajánlani, (különösen) ajánlani, (képletesen) alátámasztani, bizonyítani, vagy (intranzitíven) kéznél lenni, elérhetőnek lenni, segíteni
G3937;Παρμενᾶς;Parmenâs; constant, Parmenas, a Christian;állhatatos, Parmenász, egy keresztény
G3938;πάροδος;párodos; a by-road, i.e. (actively) a route;mellékút, azaz (tevékenységként) egy útvonal
G3939;παροικέω;paroikéō; to dwell near, i.e. reside as a foreigner;"idegenként lakni, valahol ideiglenesen tartózkodni, betérni, megfordulni; közel lakni, megtelepedni valahol."
G3940;παροικία;paroikía; foreign residence;idegen tartózkodás, vándorlás, átmeneti lakóhely, száműzetés (földön)
G3941;πάροικος;pároikos; having a home near, i.e. (as noun) a by-dweller (alien resident);idegenben lakó, vagyis egy olyan személy, aki nem a saját hazájában tartózkodik, hanem más földön letelepedett, vendégként vagy bevándorlóként élő.
G3942;παροιμία;paroimía; apparently a state alongside of supposition, i.e. (concretely) an adage, specially, an enigmatical or fictitious illustration;mondás, feltételezés mellett álló állapot, konkrétan: közmondás, különösen: rejtvényes vagy képzeletbeli példázat.
G3943;πάροινος;pároinos; staying near wine, i.e. tippling (a toper);borivó, azaz a bor közelében tartózkodó, gyakran iszik, részeges típusú személy.
G3944;παροίχομαι;paroíchomai; to escape along, i.e. be gone;elmenekülni, távozni, elhagyatkozni (valakinek/valaminek)
G3945;παρομοιάζω;paromoiázō; to resemble;hasonlítani, egyformának látszani, képet alkotni valaminek, hasonmásságot mutatni
G3946;παρόμοιος;parómoios; alike nearly, i.e. similar;hasonló, szinte azonos, vagyis hasonló, egyformára törekvő.
G3947;παροξύνω;paroxýnō; to sharpen alongside, i.e. (figuratively) to exasperate;felingerelni, élesíteni (szó szerint vagy átvitt értelemben), felbosszantani, dühíteni, irritálni.
G3948;παροξυσμός;paroxysmós; incitement (to good), or dispute (in anger);ingerlés (jó cselekedetre), vagy vitatkozás (haragban)
G3949;παροργίζω;parorgízō; to anger alongside, i.e. enrage;fellázítani, dühbe hozni, felingerelni (valakit), haragot kelteni benne, felbőszíteni.
G3950;παροργισμός;parorgismós; rage;fellengzés, harag, ingerültség, düh, felháborodás (az igazságtalanság vagy sérelem miatt érzett erős érzelmi felháborodás)
G3951;παροτρύνω;parotrýnō; to urge along, i.e. stimulate (to hostility);ösztönözni, biztatni (ellentétes viselkedésre), buzdítani, serkenteni (gyűlöletre vagy ellenségeskedésre)
G3952;παρουσία;parousía; a being near, i.e. advent (often, return, specially, of Christ to punish Jerusalem, or finally the wicked), (by implication) physically, aspect;jelenlét, közelség, megnyilvánulás, eljövetel (gyakran Krisztus eljövetelére utalva, különösen Jeruzsálem megbüntetésére, vagy végső soron a gonoszok ítéletére), külső megjelenés, arcél.
G3953;παροψίς;paropsís; a side-dish (the receptacle);mellékétel (az edény, amelyben tálalják)
G3954;παῤῥησία;parrhēsía; all out-spokenness, i.e. frankness, bluntness, publicity, by implication, assurance;nyiltság, őszinteség, szabadság a szólásban, bátorság, bizalom, nyíltan való kijelentés, bátorság a Krisztusban való hitből fakadóan.
G3955;παῤῥησιάζομαι;parrhēsiázomai; to be frank in utterance, or confident in spirit and demeanor;nyíltan és őszintén beszélni, vagy bátor és magabiztos lélekkel és viselkedéssel rendelkezni.
G3956;πᾶς;pâs; all, any, every, the whole;minden, bármely, mindegyik, az egész, a teljes valóság.
G3957;πάσχα;páscha; the Passover (the meal, the day, the festival or the special sacrifices connected with it);pászka, a zsidó húsvét ünnepe (az étkezés, a nap, az ünnep vagy az ehhez kapcsolódó különleges áldozatok tekintetében)
G3958;πάσχω;páschō; to experience a sensation or impression (usually painful);érezni egy érzést vagy benyomást (általában fájdalmas), szenvedni, elszenvedni, megélni (valamit)
G3959;Πάταρα;Pátara; Patara, a place in Asia Minor;Patara, egy hely Ázsia Kis-Ázsiájában.
G3960;πατάσσω;patássō; to knock (gently or with a weapon or fatally);megütni, enyhéen megérinteni, vagy fegyverrel, esetleg halálosan megütni.
G3961;πατέω;patéō; to trample (literally or figuratively);tapcsolni, (szó szerint vagy átvitt értelemben) lerohanni, elnyomni, megalázni.
G3962;πατήρ;patḗr; a 'father' (literally or figuratively, near or more remote);apa, (szó szerint vagy átvitt értelemben, közvetlen vagy távolabbi értelemben)
G3963;Πάτμος;Pátmos; Patmus, an islet in the Mediterranean;Pátmosz, egy kis sziget a Földközi-tengerben.
G3964;πατραλῴας;patralṓias; a parricide;gyilkos, aki saját apját öli meg, atyagyilkos
G3965;πατριά;patriá; paternal descent, i.e. (concretely) a group of families or a whole race (nation);atyafői származás, azaz (konkrétan) családok csoportja vagy egy egész nemzet (nép)
G3966;πατριάρχης;patriárchēs; a progenitor ('patriarch');ősapáti, ősrendű, a családfő, a nemzetség alapítója.
G3967;πατρικός;patrikós; paternal, i.e. ancestral;atyai, vagy ősi, családi eredetű, apai vonású, apai természetű
G3968;πατρίς;patrís; a father-land, i.e. native town, (figuratively) heavenly home;hazaföld, vagyis szülőföld, (átvitt értelemben) mennyei otthon.
G3969;Πατροβᾶς;Patrobâs; father's life, Patrobas, a Christian;apa élete, Patrobász, egy keresztény
G3970;πατροπαράδοτος;patroparádotos; traditionary;hagyományosan továbbadott, átörökített, a felmenőktől származó hagyomány
G3971;πατρῷος;patrōios; paternal, i.e. hereditary;atyai, vagyis öröklött, családi vonású, apai eredetű
G3972;Παῦλος;Paûlos; (little, but remotely from a derivative of G3973 (παύω), meaning the same), Paulus, the name of a Roman and of an apostle;Pál, (kicsi, de távolról G3973 (παύω) származéka, ami ugyanazt jelenti), egy római név és egy apostol neve.
G3973;παύω;paúō; to stop (transitively or intransitively), i.e. restrain, quit, desist, come to an end;megszűnni, felhagyni, abbahagyni, leállítani, véget érni, szünetelni
G3974;Πάφος;Páphos; Paphus, a place in Cyprus;Paphos, egy hely Ciprus szigetén.
G3975;παχύνω;pachýnō; to thicken, i.e. (by implication) to fatten (figuratively, stupefy or render callous);megvastagítani, (átvitt értelemben) megkövéreteni (lelkileg tompítani vagy érzéketlenné tenni)
G3976;πέδη;pédē; a shackle for the feet;lábkötő, bilincs, vagy kötelék, mely a lábat köti, korlátozva a mozgást.
G3977;πεδινός;pedinós; level (as easy for the feet);sík, egyenletes (mint ami a lábaknak könnyű)
G3978;πεζεύω;pezeúō; to foot a journey, i.e. travel by land;gyalog utazni, szárazföldön járni, vándorútra kelni
G3979;πεζῇ;pezēi; foot-wise, i.e. by walking;gyalog, lábbal járva, menet közben, gyalogosan
G3980;πειθαρχέω;peitharchéō; to be persuaded by a ruler, i.e. (genitive case) to submit to authority, by analogy, to conform to advice;engedelmeskedni, alávetni magát a hatalomnak, tanácsra hallgatni, fegyelmezni magát
G3981;πειθός;peithós; persuasive;meggyőzés, rábeszélés, befolyásolás, hiteles érvrendszerrel való meggyőzés
G3982;πείθω;peíthō; to convince (by argument, true or false), by analogy, to pacify or conciliate (by other fair means), reflexively or passively, to assent (to evidence or authority), to rely (by inward certainty);meggyőzni (érveléssel, igaz vagy hamis érvekkel), rábeszélni, megnyugtatni vagy kibékíteni (más, igazságos eszközökkel), visszatükröződően vagy passzívan beleegyezni (bizonyítékokba vagy tekintélybe), bízni (belső meggyőződéssel)
